88.8889	8	8	no rank	0	unclassified
11.1111	1	0	no rank	1	root
11.1111	1	0	no rank	131567	  cellular organisms
11.1111	1	0	superkingdom	2	    Bacteria
11.1111	1	0	phylum	57723	      Acidobacteriota
11.1111	1	0	class	204432	        Terriglobia
11.1111	1	0	order	204433	          Terriglobales
11.1111	1	0	family	204434	            Acidobacteriaceae
11.1111	1	1	genus	392733	              Terriglobus
